"Supply","Supply","40000000000000000","2730.6176","8009791:0:0x021afced6a7808a0d11b4e02a4afa937195c0f0b1fd83f3056768da1c0f626e9:7:7","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}",1647459603,"0x021afced6a7808a0d11b4e02a4afa937195c0f0b1fd83f3056768da1c0f626e9","{""__typename"":""User"",""id"":""0xbb323cd5544dfc50764625000e2a5f43e2f44250""}"
"Supply","Supply","1500000000000000000","2735.2333","8010109:0:0xe796832e88c70c3380c81ffae8384c4646a14db3f2db95ec61c947a0cf834ce9:7:7","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}",1647460005,"0xe796832e88c70c3380c81ffae8384c4646a14db3f2db95ec61c947a0cf834ce9","{""__typename"":""User"",""id"":""0x5905a78b7ca2c4f4d77212c4420cd63ac2dc0c08""}"
"Supply","Supply","100000000000000000000","14.37227749","8010260:0:0x42186ce785fb745d0cbb889154458ca29864a1093977745944d4eb7b485e67b0:7:7","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""LINK""}",1647460166,"0x42186ce785fb745d0cbb889154458ca29864a1093977745944d4eb7b485e67b0","{""__typename"":""User"",""id"":""0x4b86a6d2c2c5e8bff8d3f3129c2ec4059821989b""}"
"Supply","Supply","250000000000000000","2745.5907422","8010491:0:0xd43d9eaa27adf422e102edc1c5c6fafc25075179fa0e8808d98d436df01dae71:7:7","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}",1647460415,"0xd43d9eaa27adf422e102edc1c5c6fafc25075179fa0e8808d98d436df01dae71","{""__typename"":""User"",""id"":""0x35119741d2d3c40fcd456a93860f68c1754a4f56""}"
"Supply","Supply","34247073741016668708","14.41","8010512:0:0xd33dd2a8f431b360590411900cc6dbd99c6cbcfa58c5daf0a6a4dad3e91e5824:6:6","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""LINK""}",1647460415,"0xd33dd2a8f431b360590411900cc6dbd99c6cbcfa58c5daf0a6a4dad3e91e5824","{""__typename"":""User"",""id"":""0x4b86a6d2c2c5e8bff8d3f3129c2ec4059821989b""}"
"Supply","Supply","19000000000000000000","2745.5907422","8010617:0:0x2a62bfffbd8663dd962b826cd88db77af7e7f580931b38d47ecfb37e6dd136a8:7:7","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}",1647460560,"0x2a62bfffbd8663dd962b826cd88db77af7e7f580931b38d47ecfb37e6dd136a8","{""__typename"":""User"",""id"":""0x9ee6f42531adac0bd443756f0120c6aeed354115""}"
"Supply","Supply","9200000000000000000","2747.63216954","8010723:0:0xeb1a556646cf82156ab87bc29e0600617d80eeae9aeae132b5c021578dbd2b3e:6:6","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}",1647460678,"0xeb1a556646cf82156ab87bc29e0600617d80eeae9aeae132b5c021578dbd2b3e","{""__typename"":""User"",""id"":""0x9ee6f42531adac0bd443756f0120c6aeed354115""}"
"Supply","Supply","3200000000000000000","2745.0413","8011002:0:0x94543a2daa598cdca40a77f7743d8699223f6e81ab1048ad3661e4ec9904df5e:6:6","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}",1647460993,"0x94543a2daa598cdca40a77f7743d8699223f6e81ab1048ad3661e4ec9904df5e","{""__typename"":""User"",""id"":""0x9ee6f42531adac0bd443756f0120c6aeed354115""}"
"Supply","Supply","551505397","1.00041919","8011139:0:0x6d3e31f9c5b78955b3d56a03872500ee2d5874f28a63e67a8d0a70799966c3fa:7:7","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}",1647461172,"0x6d3e31f9c5b78955b3d56a03872500ee2d5874f28a63e67a8d0a70799966c3fa","{""__typename"":""User"",""id"":""0xddb8064b30cb2069b89ab1d49acc7bd118b28acd""}"
"Supply","Supply","999455186281328128112","0.99981495","8011265:0:0x9c9de9210069c7311b354fbcb68b6c883362290b1eb49ed090d64b057b1c8348:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}",1647461243,"0x9c9de9210069c7311b354fbcb68b6c883362290b1eb49ed090d64b057b1c8348","{""__typename"":""User"",""id"":""0x613cc907e053bf8e2618b3e04febdb070ed31c2b""}"
"Supply","Supply","100000000000000000000","14.47776576","8011427:0:0x60f20024dccc9483521a565afe0e43373a0e7eaf84dce6ed7a45173395e20de5:6:6","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""LINK""}",1647461410,"0x60f20024dccc9483521a565afe0e43373a0e7eaf84dce6ed7a45173395e20de5","{""__typename"":""User"",""id"":""0x4b86a6d2c2c5e8bff8d3f3129c2ec4059821989b""}"
"Supply","Supply","50987486544029312666","14.50888587","8011641:0:0x1c4abecc535a457b0294990411e1e201d45db802c0b31b2d07d487f7e58da4a9:6:6","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""LINK""}",1647461502,"0x1c4abecc535a457b0294990411e1e201d45db802c0b31b2d07d487f7e58da4a9","{""__typename"":""User"",""id"":""0x4b86a6d2c2c5e8bff8d3f3129c2ec4059821989b""}"
"Supply","Supply","3812279915123341089","2769.86346842","8011751:0:0xb015bb63b4ac9593643dca21d79c6e5e2b0afd51102cdbb92dc06daad10c7237:7:7","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}",1647461659,"0xb015bb63b4ac9593643dca21d79c6e5e2b0afd51102cdbb92dc06daad10c7237","{""__typename"":""User"",""id"":""0x3de338ecd19234437bdd453b841867c5a6e56056""}"
"Supply","Supply","50000000000000000","2766.25","8012024:0:0x193cb74e66acac797f4ec5d622ad6a5e0e67accb3aeaf0808a1ff77fb65fbd9e:7:7","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}",1647461876,"0x193cb74e66acac797f4ec5d622ad6a5e0e67accb3aeaf0808a1ff77fb65fbd9e","{""__typename"":""User"",""id"":""0x9aaa0d92888f1c31f7678ef18c77c78f3a65e348""}"
