"__typename","action","amount","assetPriceUSD","borrowRate","borrowRateMode","id","reserve","stableTokenDebt","timestamp","txHash","user","variableTokenDebt"
"Borrow","Borrow","400000000000000","3030.67","8338140718459608139508029",2,"9873383:0:0xe887d6c4bf15b0011e3494572623119b6667f17370bdcd9e0a37f41b3a72e7e0:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1650044939,"0xe887d6c4bf15b0011e3494572623119b6667f17370bdcd9e0a37f41b3a72e7e0","{""__typename"":""User"",""id"":""0x608898b9f3284be9c135f1077cc4aefbd836f048""}","399713138745620"
"Borrow","Borrow","395999992148157","3030.67","8338164224031457438479082",2,"9873413:0:0xd1b56a052dec71b9a0ae09d0a0a123d390b1b9cb7917a0351aa37ceec4c31342:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1650045000,"0xd1b56a052dec71b9a0ae09d0a0a123d390b1b9cb7917a0351aa37ceec4c31342","{""__typename"":""User"",""id"":""0x608898b9f3284be9c135f1077cc4aefbd836f048""}","795429131875289"
"Borrow","Borrow","100000000000000","3030.67","8337016296514048007931458",2,"9873565:0:0xc7f1bed7ccdbd15b57ccd9eb8bd1a75fac7d3e91ecd7c9153e092e5c603e3536:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1650045277,"0xc7f1bed7ccdbd15b57ccd9eb8bd1a75fac7d3e91ecd7c9153e092e5c603e3536","{""__typename"":""User"",""id"":""0xfc14c7990f47694170a9bcdb2ca90b9eddef10b9""}","99928275756760"
"Borrow","Borrow","500000000000000","3031.56","8337040516901264891705691",2,"9873791:0:0xd611311f3a4acc4300b5877432f6fa6cd738277e4fe796a36fa71cdce4f57429:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1650045569,"0xd611311f3a4acc4300b5877432f6fa6cd738277e4fe796a36fa71cdce4f57429","{""__typename"":""User"",""id"":""0x218dbbb3621a278cca27fbd02e6dcc0b26c29cf6""}","499641340214198"
"Borrow","Borrow","9500000000","1.00014735","53277996116423433688051551",1,"9877763:0:0x6937d7b6f23edb3e5851a484e156d23ec3d772ff889e6bc2d26056115fda6d08:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}","19502439163",1650053012,"0x6937d7b6f23edb3e5851a484e156d23ec3d772ff889e6bc2d26056115fda6d08","{""__typename"":""User"",""id"":""0x7a385f6d9a427f92c1384a9a6cb86cebd444a714""}","0"
"Borrow","Borrow","100000000000000","3027.13","8335534954379536632930018",2,"9877811:0:0xcf5c5b63387008754e0421999a2075b14151de70a6f0ca010a256a11ef9477f4:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1650053125,"0xcf5c5b63387008754e0421999a2075b14151de70a6f0ca010a256a11ef9477f4","{""__typename"":""User"",""id"":""0x0de967c636998dbfb27b421a11d4111243ab4101""}","99928068451368"
"Borrow","Borrow","100000000000000","3027.13","8335535423542585066790051",2,"9877956:0:0x7633f8d7ed7b0cad32733d11248c9060339119a755f17eb1f75d9e183553b9b6:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1650053350,"0x7633f8d7ed7b0cad32733d11248c9060339119a755f17eb1f75d9e183553b9b6","{""__typename"":""User"",""id"":""0x0aea6963b47556f55845243c919856b1fdccb1d3""}","99928062508491"
"Borrow","Borrow","100000000000000","3025.30232583","8333954736183056165075489",2,"9878064:0:0x0f715850dd9f8c12c0e72a02cd18617f83003a2f8757e770d71c2ed460e99517:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1650053475,"0x0f715850dd9f8c12c0e72a02cd18617f83003a2f8757e770d71c2ed460e99517","{""__typename"":""User"",""id"":""0x9ed11df2d0fb1ef199ebda841be670e55f3445a7""}","99928059206894"
"Borrow","Borrow","100000000","1.00014735","28761148119992793133969762",2,"9880326:0:0xaae08988f1a486d9c741766dbff3a0076da775b2d1e523adb3f052ae985f98fa:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}","0",1650058192,"0xaae08988f1a486d9c741766dbff3a0076da775b2d1e523adb3f052ae985f98fa","{""__typename"":""User"",""id"":""0x9881565cd25dac0174f3f5706842d7041999bf08""}","99118259"
"Borrow","Borrow","200000000","1.00014735","28772608765278307130184308",2,"9881722:0:0x3e8fc8d260acab646c8617c408e4d722729ca57bf6633dd50c96a6b3178feb34:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}","0",1650061037,"0x3e8fc8d260acab646c8617c408e4d722729ca57bf6633dd50c96a6b3178feb34","{""__typename"":""User"",""id"":""0xe540cb616dd8ef64fef2ad5c25a6c470f2c5379d""}","198236004"
"Borrow","Borrow","15000000000000000000","14.1525015","7313483335881830467847013",2,"9884094:0:0x8301504a1d6c6480a7407dcf738ddc25cb02fe5e85770662431a456322738f31:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""LINK""}","0",1650065834,"0x8301504a1d6c6480a7407dcf738ddc25cb02fe5e85770662431a456322738f31","{""__typename"":""User"",""id"":""0x9881565cd25dac0174f3f5706842d7041999bf08""}","14993110164798294735"
"Borrow","Borrow","200000000","1.00014735","28825448705684421471562803",2,"9884255:0:0x6042af54c2b2226b16e7389943721785ee4fb15d325231c3c7b323d9dd578fd5:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}","0",1650066061,"0x6042af54c2b2226b16e7389943721785ee4fb15d325231c3c7b323d9dd578fd5","{""__typename"":""User"",""id"":""0x9881565cd25dac0174f3f5706842d7041999bf08""}","297353354"
"Borrow","Borrow","700000000000000000000","1.001","31675549053272952528372396",2,"9884414:0:0x20373a4a5d2bfd498585e2a0f2d68681da1e9e6c7b68436eab10b77fa5e5672a:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}","0",1650066467,"0x20373a4a5d2bfd498585e2a0f2d68681da1e9e6c7b68436eab10b77fa5e5672a","{""__typename"":""User"",""id"":""0x1708e292f99a4bcafc99e79df3c47c43501193a3""}","11426414399511666378781"
"Borrow","Borrow","30000000000000000","3036.7","8309393951353356106836200",2,"9885371:0:0xe82a7d8fab0aeaca55b2ff0cf5ac2ac462f2f7c530d67aa83aa093f55eb21f31:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1650068248,"0xe82a7d8fab0aeaca55b2ff0cf5ac2ac462f2f7c530d67aa83aa093f55eb21f31","{""__typename"":""User"",""id"":""0xdc0c9f6db549615954d34e94eb8499889ca155a2""}","29978300952986100"
"Borrow","Borrow","20000000000000000","3036.7","8308805986536695467394173",2,"9885460:0:0x85d6daef0838ba90ceef12a030dd18dafd196553bc5eff53ac8f08a0e66a55ff:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1650068369,"0x85d6daef0838ba90ceef12a030dd18dafd196553bc5eff53ac8f08a0e66a55ff","{""__typename"":""User"",""id"":""0xdc0c9f6db549615954d34e94eb8499889ca155a2""}","19985533331474867"
"Borrow","Borrow","20000000000000000","3036.7","8309982639321090903140407",2,"9885487:0:0xeb87b5535c0c778f700d6365754c289c1319927131c8ab06e37c7891dba08f7c:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1650068476,"0xeb87b5535c0c778f700d6365754c289c1319927131c8ab06e37c7891dba08f7c","{""__typename"":""User"",""id"":""0xd7330d0dffb6e99f564445db182348db7c60a4d3""}","19985532768055820"
"Borrow","Borrow","20000000000000000","3038.35","8311033490001452739182647",2,"9885512:0:0x7882fd46919bf92ee019bfffc9203f5e699b038bbe70a255342a2f85c49890cf:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1650068538,"0x7882fd46919bf92ee019bfffc9203f5e699b038bbe70a255342a2f85c49890cf","{""__typename"":""User"",""id"":""0xa48727831e336408c6cf429c5ea3eb5c98570c0f""}","19985532441547421"
"Borrow","Borrow","20000000000000000","3038.35","8312084493442301633013327",2,"9885571:0:0xcc69990a100fc4c670356c8026565d3c529b92f5ec89eb696fa4ca9971a625a0:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1650068689,"0xcc69990a100fc4c670356c8026565d3c529b92f5ec89eb696fa4ca9971a625a0","{""__typename"":""User"",""id"":""0x242c71bebce31db701c86ecd44ad6e57bf6c2f76""}","19985531646236797"
"Borrow","Borrow","45000000","1.00002598","35835072568182346688394299",2,"9887106:0:0xfa0b21e173fd572fb96b7d05b7f9f272c5c705f42cbba65e359f6a045242d8ce:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","0",1650071938,"0xfa0b21e173fd572fb96b7d05b7f9f272c5c705f42cbba65e359f6a045242d8ce","{""__typename"":""User"",""id"":""0x4dea22d2072941397896fc64a1585b0dda1d16f3""}","44747509"
"Borrow","Borrow","10000000000","1.00002598","36059670394288947154630609",2,"9887522:0:0xebf4bca55e8968059998d801e0589223b6e7b5c79e8b80c048d894f60c18dc28:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","0",1650072832,"0xebf4bca55e8968059998d801e0589223b6e7b5c79e8b80c048d894f60c18dc28","{""__typename"":""User"",""id"":""0x8570dadda6094b9e309e922bd784f324493da2c9""}","9943879744"
"Borrow","Borrow","100000000000000","3044.2","8285748275496870760445242",2,"9887831:0:0xfb266812c80ce41d1a06304f4c39a3297b4e423831156f655f05f9e1b1953c74:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1650073443,"0xfb266812c80ce41d1a06304f4c39a3297b4e423831156f655f05f9e1b1953c74","{""__typename"":""User"",""id"":""0x46149f488e23cec92847cbd0b0eac8c6b1e0c429""}","99927533136239"
"Borrow","Borrow","100000000000000","3044.2","8285748491905235525816482",2,"9887918:0:0xc3950263addc39fce878d8767e723ac19c0769dd231cf975e895ba2cc8803580:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1650073548,"0xc3950263addc39fce878d8767e723ac19c0769dd231cf975e895ba2cc8803580","{""__typename"":""User"",""id"":""0xd78b667634b876cbd4c9a8250a3dc13d0580ed86""}","99927530379475"
"Borrow","Borrow","100000000000000","3041.77589738","8285749448223819389697193",2,"9888093:0:0x0e3d1a596216de4d4f1381abfc23a2e504370260eb0d513140db56b80c72d010:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1650074012,"0x0e3d1a596216de4d4f1381abfc23a2e504370260eb0d513140db56b80c72d010","{""__typename"":""User"",""id"":""0xbdad79123eeaf0fbc93ac5eec7c82a734ee292a6""}","99927518197209"
"Borrow","Borrow","100000000000000","3041.77589738","8285749738829339088636116",2,"9888169:0:0x10c17ea3ce0aa2eb862517b66d5300ab389f62e42d297b1ded2575fa08dcc563:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1650074153,"0x10c17ea3ce0aa2eb862517b66d5300ab389f62e42d297b1ded2575fa08dcc563","{""__typename"":""User"",""id"":""0x77f54b4b624a65307ca0bc67c677cf26e6c2f861""}","99927514495270"
"Borrow","Borrow","100000000000000","3041.77589738","8285750138669671968856242",2,"9888274:0:0x330814346b45d81ca23b13bae78e358888ca5ec5909e89b1a8890f36d2131340:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1650074347,"0x330814346b45d81ca23b13bae78e358888ca5ec5909e89b1a8890f36d2131340","{""__typename"":""User"",""id"":""0x132e0286dd7c0c6a18681ba865fd3a8e4be27044""}","99927509401821"
"Borrow","Borrow","10000000000000","3040.99422957","8285745184327456731042602",2,"9888345:0:0xbef4c7207fd158e8b63ed67bda7e16986e1ed48d5b8aca681bfc20cd2b109265:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1650074505,"0xbef4c7207fd158e8b63ed67bda7e16986e1ed48d5b8aca681bfc20cd2b109265","{""__typename"":""User"",""id"":""0x578e53870b4263e06209ca7ae4adfeca2e9ced2d""}","9992750525355"
"Borrow","Borrow","400000000","1.00014735","28931112073540092702483513",2,"9888459:0:0x8942c6fb73d2123f8617b38f13fec7ec18f43e0c4cc829fa264626c9a723a30a:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}","0",1650074793,"0x8942c6fb73d2123f8617b38f13fec7ec18f43e0c4cc829fa264626c9a723a30a","{""__typename"":""User"",""id"":""0x41374b389772d5aed41240a57f5ffb087c6bfa93""}","396467027"
"Borrow","Borrow","100000000000000","3038.53","8285438766894021138291802",2,"9888518:0:0x2b65ebe8339f935e5a809a4a6ad25d42528c38e98229c833f772ca9953a43def:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1650074884,"0x2b65ebe8339f935e5a809a4a6ad25d42528c38e98229c833f772ca9953a43def","{""__typename"":""User"",""id"":""0xa73d29d9456694e03656bdbd94347d278ee24edd""}","99927495303151"
"Borrow","Borrow","100000000000000","3038.53","8285438878181672412797502",2,"9888598:0:0x7b8e69a847f6bd908d90a26aac82961c82ab88db02f523e71da016d4f4d90ba8:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1650074938,"0x7b8e69a847f6bd908d90a26aac82961c82ab88db02f523e71da016d4f4d90ba8","{""__typename"":""User"",""id"":""0x322f976dc6786c66b74c1482c1cc45ab18f8f2fe""}","99927493885440"
"Borrow","Borrow","1500000000","1.00014735","29326963332765454103294412",2,"9888669:0:0x9bf7fbb15354850133c603ddfe1e90fbe1cef413e2f169cc1257fc6aa3ecfce8:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}","0",1650075163,"0x9bf7fbb15354850133c603ddfe1e90fbe1cef413e2f169cc1257fc6aa3ecfce8","{""__typename"":""User"",""id"":""0x41374b389772d5aed41240a57f5ffb087c6bfa93""}","1883217872"
"Borrow","Borrow","100000000000000","3040.7759","8282316099204643861744564",2,"9888709:0:0x42492dcc905708a383c70533514dd8c7ded0e7d20a09b7fba390bc77f76d5ceb:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1650075283,"0x42492dcc905708a383c70533514dd8c7ded0e7d20a09b7fba390bc77f76d5ceb","{""__typename"":""User"",""id"":""0x977ed2d6624bd90f09d1dd014f9e1f1a40fdf202""}","99927484829707"
"Borrow","Borrow","100000000000000","3040.7759","8282316282488806492055813",2,"9888769:0:0xac54f963929000aa519210f329360a4aff4539ffc8c3a60c7aaead87d55980da:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1650075372,"0xac54f963929000aa519210f329360a4aff4539ffc8c3a60c7aaead87d55980da","{""__typename"":""User"",""id"":""0xe30e2d020a9b55d7333991f3808eec561dffb4c0""}","99927482493991"
"Borrow","Borrow","18000000000","1.00002598","35469689813770571351478226",2,"9891318:0:0x0bbd6451ef45ac604c0731e47f3fcab3f5d503630a9ee75e50d34c54d399aba5:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","0",1650080381,"0x0bbd6451ef45ac604c0731e47f3fcab3f5d503630a9ee75e50d34c54d399aba5","{""__typename"":""User"",""id"":""0xfba206e73709f614e5a85aff27a98692d4f3c579""}","144264274835"
"Borrow","Borrow","13500000000","1.00014735","32889647244917290417279906",2,"9892091:0:0x5d5a3a6d06ad260d558d7ff405111a4b10968790114b191903883c7c007b2b49:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}","0",1650082051,"0x5d5a3a6d06ad260d558d7ff405111a4b10968790114b191903883c7c007b2b49","{""__typename"":""User"",""id"":""0xfba206e73709f614e5a85aff27a98692d4f3c579""}","13380671893"
"Borrow","Borrow","13500000000000000000000","1.001","32168575278611484910117694",2,"9892105:0:0x977dbabab3f951d0984a71c1f38b3cd5ce69f86d1f325ebc3438baf033521635:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}","0",1650082051,"0x977dbabab3f951d0984a71c1f38b3cd5ce69f86d1f325ebc3438baf033521635","{""__typename"":""User"",""id"":""0xfba206e73709f614e5a85aff27a98692d4f3c579""}","13457437023832799355064"
"Borrow","Borrow","1500000000000000000","3040.8262","8341988405418882838691413",2,"9892347:0:0xf0401484754eaaefbd914d4ac5cb805346e1242b38bbb3283737dbcca61b39c4:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1650082592,"0xf0401484754eaaefbd914d4ac5cb805346e1242b38bbb3283737dbcca61b39c4","{""__typename"":""User"",""id"":""0x152f2b21105b998b28048ef690ced1a21b35eecb""}","1498909397330495545"
"Borrow","Borrow","1500000000000000000","3040.8262","8429654288470140961364800",2,"9892356:0:0x90bc1c998c2c821397a9c0a640f6aadbd8141093caff64c07c670be36aac7226:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1650082609,"0x90bc1c998c2c821397a9c0a640f6aadbd8141093caff64c07c670be36aac7226","{""__typename"":""User"",""id"":""0x0dad16a9fd51567de634432a62cb0a0aabaaeaaa""}","1498909390590070592"
"Borrow","Borrow","2000000000","1.00002598","35201222684171773263591522",2,"9892390:0:0x1501b78f5fff7767fc48a7b0558cec4e9220d97e258d23e96b8add85776c2a25:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","0",1650082689,"0x1501b78f5fff7767fc48a7b0558cec4e9220d97e258d23e96b8add85776c2a25","{""__typename"":""User"",""id"":""0x152f2b21105b998b28048ef690ced1a21b35eecb""}","1988753887"
"Borrow","Borrow","2000000000","1.00002598","35222676743430429717499427",2,"9892393:0:0x47ac26b5f3c566c46940ee05a063da78834001da92f5ee469aab2a36e754e324:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","0",1650082689,"0x47ac26b5f3c566c46940ee05a063da78834001da92f5ee469aab2a36e754e324","{""__typename"":""User"",""id"":""0x0dad16a9fd51567de634432a62cb0a0aabaaeaaa""}","1988753887"
"Borrow","Borrow","1510000000000000000","3042.27192473","8428702623383842801596131",2,"9894800:0:0xb0734c6aa7a88359f4a26461760adba9e5787685dcc4224f5475b7925da014ee:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1650087490,"0xb0734c6aa7a88359f4a26461760adba9e5787685dcc4224f5475b7925da014ee","{""__typename"":""User"",""id"":""0x03b2fff360cd2c025260e64f04eabe7315fc81fa""}","1508900171979610915"
"Borrow","Borrow","2000000000","1.00002598","35701482870951634119620860",2,"9895059:0:0xead15929cae130b51f9376bbecb7d65f7de09dcafa776dd7ddf2e9c5c7b787c4:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","0",1650087881,"0xead15929cae130b51f9376bbecb7d65f7de09dcafa776dd7ddf2e9c5c7b787c4","{""__typename"":""User"",""id"":""0x03b2fff360cd2c025260e64f04eabe7315fc81fa""}","1988742228"
"Borrow","Borrow","238365399108392386","3043.1707","8439590547355701007824796",2,"9895213:0:0xb516c34a80ad302953c658be8299a560031d33fba2f8e4523a23145288cd5111:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1650088165,"0xb516c34a80ad302953c658be8299a560031d33fba2f8e4523a23145288cd5111","{""__typename"":""User"",""id"":""0x03b2fff360cd2c025260e64f04eabe7315fc81fa""}","1747091911612536246"
"Borrow","Borrow","3000000000","1.0002131","33681397926080189662768532",2,"9895296:0:0x9f56420cc83fa6750b69db470a192c10e2cf3d0e299713e1dd0cbf5c0da4e73b:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}","0",1650088230,"0x9f56420cc83fa6750b69db470a192c10e2cf3d0e299713e1dd0cbf5c0da4e73b","{""__typename"":""User"",""id"":""0xd87f589bba19bbba0196cc31f753f4e92637f858""}","2973463481"
"Borrow","Borrow","22249700","40472.42","22195610605334204049701776",2,"9895624:0:0x240e2aa96f6e4cd54e9d91773ceaede11ef9228bcf2ddff6a9480257e7a76570:4:4","{""__typename"":""Reserve"",""decimals"":8,""symbol"":""WBTC""}","0",1650088841,"0x240e2aa96f6e4cd54e9d91773ceaede11ef9228bcf2ddff6a9480257e7a76570","{""__typename"":""User"",""id"":""0xfba206e73709f614e5a85aff27a98692d4f3c579""}","22236121"
"Borrow","Borrow","3000000000","1.0002131","33681420175224360556329748",2,"9896526:0:0x08cde01ce2235f23f167c0ce8febb8419842571c3d469e4b1d1170fd1da86cad:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}","0",1650090517,"0x08cde01ce2235f23f167c0ce8febb8419842571c3d469e4b1d1170fd1da86cad","{""__typename"":""User"",""id"":""0xbd053d262c348fdd2d794aaea3aeed6c5e3bf07f""}","2973456325"
"Borrow","Borrow","70000000000000000","3038.89","8250041022161692162290462",2,"9896755:0:0x256d1e6b644998523e876d7096aea592e2a5bc9ae649d2a2b79c08321a0b8d3e:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1650090940,"0x256d1e6b644998523e876d7096aea592e2a5bc9ae649d2a2b79c08321a0b8d3e","{""__typename"":""User"",""id"":""0x241d4cbf51c08a1f1ad6b4d091f96c75a6e98c5d""}","69948950869737853"
"Borrow","Borrow","3000000000","1.0002131","33681451827312914484252908",2,"9898632:0:0x7f06f60081891148c7883fc32d9abf8e91600f87a0717daaab2bc56a39084bce:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}","0",1650093747,"0x7f06f60081891148c7883fc32d9abf8e91600f87a0717daaab2bc56a39084bce","{""__typename"":""User"",""id"":""0xbda6cc1cc1c5ab55ed3e621da3f4c7bb406a259a""}","2973446253"
"Borrow","Borrow","3100000000","1.00002598","35527473859703317742464723",2,"9899465:0:0x269f15da247e6b9a2d4377c5e5060a2598760a97816e53903149cc0d0f697dab:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","0",1650095007,"0x269f15da247e6b9a2d4377c5e5060a2598760a97816e53903149cc0d0f697dab","{""__typename"":""User"",""id"":""0x1eab59685f36b9eebc1d4287c3a402035a5ee7eb""}","13032165808"
"Borrow","Borrow","400000000","1.00002598","35531837573185650451578843",2,"9899568:0:0x9b60ceeac9a511fb1d425f3a29daff79e9dfdd5b8685701e60f1897f922945ad:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","0",1650095234,"0x9b60ceeac9a511fb1d425f3a29daff79e9dfdd5b8685701e60f1897f922945ad","{""__typename"":""User"",""id"":""0x9590c48628dbd8a22861f0988ac6a2b6ae014665""}","397745150"
"Borrow","Borrow","3000000000","1.00002598","35462066786881009964664147",2,"9900121:0:0xd7889714d84af1f2e89ca596c631853d770e050ae68bde4aea146da225de958b:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","0",1650096199,"0xd7889714d84af1f2e89ca596c631853d770e050ae68bde4aea146da225de958b","{""__typename"":""User"",""id"":""0x79c4213a328e3b4f1d87b4953c14759399db25e2""}","22937345486"
"Borrow","Borrow","3500000000","1.00002598","35490274021669169127881133",2,"9901745:0:0x0f1d149c14bafd384fe50ed63d126aca4576ea4dbc66cb47283c72decfec0f85:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","0",1650098577,"0x0f1d149c14bafd384fe50ed63d126aca4576ea4dbc66cb47283c72decfec0f85","{""__typename"":""User"",""id"":""0x9d3c73222f2a4c0f9ced848d669393340db7d623""}","3480256982"
"Borrow","Borrow","1600000000000000000","3036.83","8427559837248790520597158",2,"9902075:0:0xa2901349e8d1561013c358f2e0301bf16697fafad038f0294c77af1c34f54b2f:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1650099010,"0xa2901349e8d1561013c358f2e0301bf16697fafad038f0294c77af1c34f54b2f","{""__typename"":""User"",""id"":""0x0146476498f3efbe217adcf8371b45f40fc01421""}","1598829755600210400"
"Borrow","Borrow","2100000000","1.00002598","35513170723410379805592998",2,"9902121:0:0x29cae185935e3a795cd5dfe37138d11782ce462aa6f8a83a6915cde0c087d0d0:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","0",1650099055,"0x29cae185935e3a795cd5dfe37138d11782ce462aa6f8a83a6915cde0c087d0d0","{""__typename"":""User"",""id"":""0x0146476498f3efbe217adcf8371b45f40fc01421""}","2088153066"
"Borrow","Borrow","2450000000","1.0002131","33536164527572756111963669",2,"9902148:0:0x43e8914f7c37e26e03a86ccbfdb8b1ddcd75de2a072c2259d2c439e3d9e7b0c5:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}","0",1650099099,"0x43e8914f7c37e26e03a86ccbfdb8b1ddcd75de2a072c2259d2c439e3d9e7b0c5","{""__typename"":""User"",""id"":""0x880707e98d9d18b7382f241188bea7dc63422c94""}","2428300830"
"Borrow","Borrow","5000000000000000000","1.001","32011150505001787426989724",2,"9903170:0:0x64356552bdf06b0b25ebd9878c1df011ca3cad1ba7029b2180dc5c045dd45daa:4:4","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""DAI""}","0",1650100719,"0x64356552bdf06b0b25ebd9878c1df011ca3cad1ba7029b2180dc5c045dd45daa","{""__typename"":""User"",""id"":""0x30a66e46a9751f9051144ae57140dca454da9ec4""}","4984141183675977186"
"Borrow","Borrow","230000000000000000","3038.02","8349440506312378386881518",2,"9903347:0:0xc8708d9bef025b43cb51042670e103d8359adea8bb81c1d0ac9410216639fa49:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1650100974,"0xc8708d9bef025b43cb51042670e103d8359adea8bb81c1d0ac9410216639fa49","{""__typename"":""User"",""id"":""0xa6247631946113a942231f720d6b4ab20f1e2069""}","229831657374165501"
"Borrow","Borrow","2000000000","1.00002598","35494685762067733673000257",2,"9903379:0:0xe53149818e6f02cef34923487ac089044ba141573388e08c8b448993faacc7ec:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDC""}","0",1650101004,"0xe53149818e6f02cef34923487ac089044ba141573388e08c8b448993faacc7ec","{""__typename"":""User"",""id"":""0x03b2fff360cd2c025260e64f04eabe7315fc81fa""}","1988713630"
"Borrow","Borrow","1490000000000000000","3038.02","8421066219315222501907076",2,"9903883:0:0x71cc3935653debd0d87068d7177c2aeebc2b37abada0238308fb2951fdbe451c:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1650101701,"0x71cc3935653debd0d87068d7177c2aeebc2b37abada0238308fb2951fdbe451c","{""__typename"":""User"",""id"":""0xe1449d508a7dbafb12ae823c83a420ba9d31f7ec""}","1488909146412725342"
"Borrow","Borrow","2200000000","1.0002131","34107462740816910690773267",2,"9903979:0:0x1f56f94298d09de323bd7785d0b4142045644263ec511845d4843fcab41b16b4:4:4","{""__typename"":""Reserve"",""decimals"":6,""symbol"":""USDT""}","0",1650101740,"0x1f56f94298d09de323bd7785d0b4142045644263ec511845d4843fcab41b16b4","{""__typename"":""User"",""id"":""0xe1449d508a7dbafb12ae823c83a420ba9d31f7ec""}","2180508908"
"Borrow","Borrow","900000000000000000","3034.87","8386240302213313343957076",2,"9904283:0:0x1d4f9f83514ce40d2687104e8c370682a04d776a115ba4b1748337cf783c1237:5:5","{""__typename"":""Reserve"",""decimals"":18,""symbol"":""WETH""}","0",1650102214,"0x1d4f9f83514ce40d2687104e8c370682a04d776a115ba4b1748337cf783c1237","{""__typename"":""User"",""id"":""0xfe6fa82c91dcfdf2f7e6387c9a83fbd7829fc5e8""}","899340972307195822"
